UTC-timeStamp,GazeLeftx,GazeLefty,GazeRightx,GazeRighty,PupilLeft,PupilRight,WorkloadFBDS,WorkloadBDS,WorkloadAverage,Brow Furrow,Brow Raise,Engagement,Lip Corner Depressor,Smile,Valence,Attention,InnerBrowRaise,EyeClosure,NoseWrinkle,UpperLipRaise,LipSuck,LipPress,MouthOpen,ChinRaise,Smirk,LipPucker,Anger,Sadness,Disgust,Joy,Surprise,Fear,Contempt,Cheek Raise,Dimpler,Eye Widen,Lid Tighten,Lip Stretch,Jaw Drop,Battery (mVolts),GSC (mVolts),GSR (kOhms),GSR Quality
20180822_180605138,1061,638,1015,645,2.849487,2.824875,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4092.512821,1898.901099,78.86062174,VALID
20180822_180605140,1061,638,1015,645,2.849487,2.824875,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4092.512821,1898.901099,78.86062174,VALID
20180822_180605140,1061,638,1015,645,2.849487,2.824875,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4092.512821,1898.901099,78.86062174,VALID
20180822_180605144,1061,638,1015,645,2.849487,2.824875,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4086.687179,1937.728938,78.89421863,VALID
20180822_180605148,1061,638,1015,645,2.849487,2.824875,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4086.687179,1937.728938,78.89421863,VALID
20180822_180605148,1061,638,1015,645,2.849487,2.824875,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4086.687179,1937.728938,78.89421863,VALID
20180822_180605153,1023,658,991,674,2.84021,2.77179,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4086.687179,1937.728938,78.89421863,VALID
20180822_180605158,1023,658,991,674,2.84021,2.77179,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4086.687179,1937.728938,78.89421863,VALID
20180822_180605158,1023,658,991,674,2.84021,2.77179,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4086.687179,1937.728938,78.89421863,VALID
20180822_180605160,1023,658,991,674,2.84021,2.77179,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4080.861538,1944.322344,78.92784416,VALID
20180822_180605160,1023,658,991,674,2.84021,2.77179,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4080.861538,1944.322344,78.92784416,VALID
20180822_180605164,1023,658,991,674,2.84021,2.77179,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1753.846154,78.92784416,VALID
20180822_180605164,1023,658,991,674,2.84021,2.77179,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4093.969231,1899.6337,78.89421863,VALID
